"date","time","username","name","tweet","replies_count","retweets_count","likes_count"
2020-09-04,"03:43:50","sugawitter","菅 義偉","こんばんは。  すが義偉が総裁選出馬を受けてテレビ番組に出演いたします。   ○令和２年９月４日（金）午後９：３０～  ○テレビ神奈川　NewsLink  ※インタビュー出演    ○令和２年９月４日（金）午後１１：００～  ○テレビ東京　ワールドビジネスサテライト ※インタビュー出演  すが義偉事務所",75,293,2133
2020-09-03,"16:31:00","sugawitter","菅 義偉","総裁選出馬表明から一夜明けた３日、スポーツ新聞各紙向けに記者会見を行いました。 スポーツ外交の重要性、空手、築地市場でのアルバイト経験、大好物のパンケーキ、好きな戦国武将など、幅広く語りました。  https://t.co/dTjU2h6t7z",228,933,6650
2020-09-02,"19:51:33","sugawitter","菅 義偉","こんにちは。  すが義偉が総裁選出馬を受けテレビ番組に生出演いたします。  ＊＊＊＊＊＊＊＊＊＊＊ 令和２年９月３日（木） 午後６：００～６：１５ 番組名：フジテレビ　Live News it!  午後１１：００～１１：２０ 番組名：ＴＢＳ　ニュース２３  ＊＊＊＊＊＊＊＊＊＊＊  ぜひ、ご覧ください。",279,878,6722
2020-09-02,"05:59:17","sugawitter","菅 義偉","https://t.co/OwlxVKnpp3",327,1323,7141
2020-09-02,"03:24:56","sugawitter","菅 義偉","こんばんは。  すが義偉が総裁選出馬を受けてテレビ番組に生出演いたします。  ＊＊＊＊＊＊＊＊＊＊＊ 令和２年９月２日（水）  午後９：１０頃 番組名：NHK ニュースウォッチ９  午後１１：１０頃 番組名：日本テレビ　NEWS ZERO ＊＊＊＊＊＊＊＊＊＊＊  ぜひ、ご覧ください。  すが義偉事務所",408,1983,12150
2020-09-02,"00:57:08","sugawitter","菅 義偉","菅 義偉総裁選出馬会見  https://t.co/9IGNq4N5Yb",299,1734,7177
2020-09-01,"04:03:40","sugawitter","菅 義偉","こんばんは。  すが義偉事務所からのお知らせです。  明日９月２日（水）１７:００より、すが義偉が「自民党総裁選」について記者会見を行います。  テレビ各局で中継される予定です。 また、twitterライブ配信を実施します。  ぜひ、ご覧ください。 何卒よろしくお願い申し上げます。  すが義偉事務所",1135,7984,34480
2020-08-31,"21:02:12","sugawitter","菅 義偉","令和２年９月１日（防災の日）、安倍総理を始めとする全閣僚参加の下、総合防災訓練が行われました。 総理は、訓練として、総理大臣官邸へ徒歩で参集し、第１回緊急災害対策本部会議及び臨時の閣議を開催した後、記者会見で地震の概要及び政府の対応状況を説明し、国民への呼び掛けを行いました。  https://t.co/aJA63n9Afe",74,462,2920
2020-08-29,"01:02:18","sugawitter","菅 義偉","https://t.co/bGO142qMHB",191,247,1127
2020-08-27,"19:18:39","sugawitter","菅 義偉","アジア国際金融拠点実現に意欲、東京に「こだわらない」－菅官房長官  https://t.co/ryt2NhToBT @businessより",66,167,691
2020-08-22,"01:37:38","sugawitter","菅 義偉","菅義偉 公式ブログを更新しました。 『未来投資会議：ウィズ・コロナ、ポストコロナの時代の新たな社会像を構想』   https://t.co/hPHagU4ult",87,70,369
2020-08-21,"00:32:42","sugawitter","菅 義偉","出演時間が変更になりました  こんにちは。  スタッフからのお知らせです。 菅義偉がテレビ番組に生出演いたします。  日　時：令和２年８月２１日（金） 午後１０：００～１０：１５ 番組名：テレビ朝日 報道ステーション テーマ：コロナ対策について  ぜひ、ご覧ください。   https://t.co/PwXkimawMN",81,124,558
2020-08-16,"20:46:47","sugawitter","菅 義偉","こんにちは。  スタッフからお知らせです。 すが義偉が下記の番組に生出演いたします。  日　時：８月１８日(火)２２時～２３時 番組名：深層ＮＥＷＳ チャンネル：ＢＳ日テレ テーマ：菅官房長官に聞く！ポストコロナの日本の行方  ぜひ、ご覧ください。  すが義偉事務所   https://t.co/kP8tul7dUS",74,77,561
2020-08-16,"01:39:48","sugawitter","菅 義偉","https://t.co/1EV1pCuPRm",37,134,826
2020-08-12,"00:21:04","sugawitter","菅 義偉","今回のダム管理の見直しで須田貝ダムの約9割の水量(東京ドーム16個分の水量)が台風が来る前に事前放流できることになりました。さらにこれを含めて利根川水系全体で八ッ場ダム3個分、東京ドーム217個分の洪水対策のための既存ダムの水量が確保できました。水害防止に大きく貢献できると考えています。",43,494,1900
2020-08-12,"00:20:24","sugawitter","菅 義偉","秋の台風シーズン到来を前に、利根川水系の「須田貝(すだがい)ダム」を視察しました。  この利根川水系は下流に首都東京を抱え、一旦氾濫が起きれば、特に江戸川流域では大きな被害が出かねません。 これまで須田貝ダムは洪水対策に全く使えませんでしたが、(続く)  https://t.co/m5fdO61grv",65,635,2626
2020-08-08,"00:31:41","sugawitter","菅 義偉","菅義偉 公式ブログを更新しました。 『感染症対策：検査体制の整備とワクチンの開発・確保で、感染拡大防止と社会経済活動の両立を図る』   https://t.co/TeWIKaeF5C",77,110,554
2020-08-05,"17:02:58","sugawitter","菅 義偉","こんにちは。  すが義偉が下記のインターネット番組に生出演いたします。  日　時：8月7日(金)21時～22時 番組名：言論テレビ チャンネル：Youtube Liveまたは「言論テレビ」webサイト テーマ：真夏の特別対談「菅官房長官の決意」米中対立激化にどんな舵取りをするのか？   https://t.co/75gPNdYSXM",89,124,729
2020-08-02,"00:42:55","sugawitter","菅 義偉","菅義偉 公式ブログを更新しました。 『豪雨災害:被災地に寄り添い、丁寧にお声を聴きながら一日でも早い復興を目指す』   https://t.co/U6wWOZZycc",65,65,538
2020-07-30,"19:19:39","sugawitter","菅 義偉","こんにちは。  すが義偉が下記のテレビ番組に出演いたします。  日　時：８月２日（日）午前９時～９時２０分 番組名：日曜討論 チャンネル：ＮＨＫ テーマ：新型コロナ対策、災害対策  以上お知らせします。 ぜひ、ご覧ください。  すが義偉事務所  https://t.co/ke98IilNec",86,86,412
2020-07-30,"19:17:43","sugawitter","菅 義偉","こんにちは。  すが義偉が下記のテレビ番組に出演いたします。  日　時：８月１日（土）午前８時００分～９時１５分頃 番組名：ウェークアップ！ぷらす チャンネル：日本テレビ テーマ：新型コロナ、大規模災害・・・令和ニッポンはどこへ向かう？  ぜひ、ご覧ください。  https://t.co/iXc7hor60w",42,80,454
2020-07-30,"02:05:23","sugawitter","菅 義偉","スタッフからのお知らせです。 すが義偉が下記のテレビ番組に出演いたします。  日　時：７月３１日（金）午後３：３０～４：００ 番組名：国会トークフロントライン チャンネル：ＣＳ－ＴＢＳ テーマ：新型コロナ、災害などを含む内外の課題  以上お知らせします。   https://t.co/ThifAjYWmA",24,39,241
2020-07-25,"00:46:48","sugawitter","菅 義偉","菅義偉 公式ブログを更新しました。 『骨太の方針：危機を乗り越え、デジタル化、東京一極集中型から多核連携型の国づくりへ』   https://t.co/3Ao6KK6Vqu",93,81,469
