date,time,username,name,tweet,tweet_en,replies_count,retweets_count,likes_count
2018-12-18,0:36:43,sugawitter,菅 義偉,平成30年12月18日(火)午前-内閣官房長官記者会見   https://t.co/swd8tBhFO7  https://t.co/swd8tBhFO7,2018 December 18 (Tuesday) morning - Chief Cabinet Secretary press conference https://t.co/swd8tBhFO7 https://t.co/swd8tBhFO7,0,17,57
2018-12-17,15:14:34,sugawitter,菅 義偉,平成30年12月17日(月)午後-内閣官房長官記者会見   https://t.co/QFPOCornrj  https://t.co/QFPOCornrj,2018 December 17 (Monday) afternoon - Chief Cabinet Secretary press conference https://t.co/QFPOCornrj https://t.co/QFPOCornrj,4,12,69
2018-12-17,15:14:13,sugawitter,菅 義偉,平成30年12月17日(月)午前-内閣官房長官記者会見   https://t.co/esPWIVHBM2  https://t.co/esPWIVHBM2,2018 December 17 (Monday) morning - Chief Cabinet Secretary press conference https://t.co/esPWIVHBM2 https://t.co/esPWIVHBM2,0,10,46
2018-12-15,23:22:31,sugawitter,菅 義偉,携帯・口座の契約を後押し　官房長官　外国人労働者に  【日本経済新聞　2018/12/16 16:10】...  https://t.co/juhYUY808T,Mobile phone and account of boosting the contract Chief Cabinet Secretary foreign workers to the Nihon Keizai Shimbun 2018/12/16 16:10] ... https://t.co/juhYUY808T,18,69,143
2018-12-14,0:43:50,sugawitter,菅 義偉,平成30年12月14日(金)午後-内閣官房長官記者会見   https://t.co/ymUwHSlXK6  https://t.co/ymUwHSlXK6,2018 December 14 (Friday) afternoon - Chief Cabinet Secretary press conference https://t.co/ymUwHSlXK6 https://t.co/ymUwHSlXK6,7,21,102
2018-12-14,0:42:34,sugawitter,菅 義偉,平成30年12月14日(金)午前-内閣官房長官記者会見   https://t.co/XUrxxaJmE7  https://t.co/XUrxxaJmE7,2018 December 14 (Friday) morning - Chief Cabinet Secretary press conference https://t.co/XUrxxaJmE7 https://t.co/XUrxxaJmE7,1,17,68
2018-12-13,0:18:31,sugawitter,菅 義偉,平成30年12月13日(木)午後-内閣官房長官記者会見   https://t.co/WAtWidRqf3  https://t.co/WAtWidRqf3,2018 December 13 (Thursday) afternoon - Chief Cabinet Secretary press conference https://t.co/WAtWidRqf3 https://t.co/WAtWidRqf3,6,17,88
2018-12-13,0:17:31,sugawitter,菅 義偉,平成30年12月13日(木)午前-内閣官房長官記者会見   https://t.co/oYtCIVLETB  https://t.co/oYtCIVLETB,2018 December 13 (Thursday) morning - Chief Cabinet Secretary press conference https://t.co/oYtCIVLETB https://t.co/oYtCIVLETB,1,16,69
2018-12-12,0:44:23,sugawitter,菅 義偉,平成30年12月12日(水)午後-内閣官房長官記者会見   https://t.co/7i98eSftQG  https://t.co/7i98eSftQG,2018 December 12 (Wednesday) afternoon - Chief Cabinet Secretary press conference https://t.co/7i98eSftQG https://t.co/7i98eSftQG,13,27,95
2018-12-12,0:43:08,sugawitter,菅 義偉,平成30年12月12日(水)午前-内閣官房長官記者会見   https://t.co/b76SY7nzzD  https://t.co/b76SY7nzzD,2018 December 12 (Wednesday) morning - Chief Cabinet Secretary press conference https://t.co/b76SY7nzzD https://t.co/b76SY7nzzD,1,14,64
2018-12-11,0:09:16,sugawitter,菅 義偉,平成30年12月11日(火)午後-内閣官房長官記者会見   https://t.co/IdhnFkw6Md  https://t.co/IdhnFkw6Md,2018 December 11 (Tuesday) afternoon - Chief Cabinet Secretary press conference https://t.co/IdhnFkw6Md https://t.co/IdhnFkw6Md,6,22,75
2018-12-11,0:08:01,sugawitter,菅 義偉,平成30年12月11日(火)午前-内閣官房長官記者会見   https://t.co/OMJSy1sL5l  https://t.co/OMJSy1sL5l,2018 December 11 (Tuesday) morning - Chief Cabinet Secretary press conference https://t.co/OMJSy1sL5l https://t.co/OMJSy1sL5l,1,18,55
2018-12-10,0:10:17,sugawitter,菅 義偉,平成30年12月10日(月)午前-内閣官房長官記者会見  https://t.co/3Zr7f98cfs  https://t.co/3Zr7f98cfs,2018 December 10 (Monday) morning - Chief Cabinet Secretary press conference https://t.co/3Zr7f98cfs https://t.co/3Zr7f98cfs,7,30,118
2018-12-07,0:24:10,sugawitter,菅 義偉,平成30年12月7日(金)午後-内閣官房長官記者会見   https://t.co/Zx473UWaQ4  https://t.co/Zx473UWaQ4,2018 December 7 (Friday) afternoon - Chief Cabinet Secretary press conference https://t.co/Zx473UWaQ4 https://t.co/Zx473UWaQ4,22,20,96
2018-12-07,0:23:10,sugawitter,菅 義偉,平成30年12月7日(金)午前-内閣官房長官記者会見   https://t.co/Asm22ap7yY  https://t.co/Asm22ap7yY,2018 December 7 (Friday) morning - Chief Cabinet Secretary press conference https://t.co/Asm22ap7yY https://t.co/Asm22ap7yY,10,18,62
2018-12-06,0:26:34,sugawitter,菅 義偉,平成30年12月6日(木)午後-内閣官房長官記者会見   https://t.co/lBk3c97wss  https://t.co/lBk3c97wss,2018 December 6 (Thursday) afternoon - Chief Cabinet Secretary press conference https://t.co/lBk3c97wss https://t.co/lBk3c97wss,3,16,77
2018-12-06,0:25:26,sugawitter,菅 義偉,平成30年12月6日(木)午前-内閣官房長官記者会見   https://t.co/p1HGv7k1Xi  https://t.co/p1HGv7k1Xi,2018 December 6 (Thursday) morning - Chief Cabinet Secretary press conference https://t.co/p1HGv7k1Xi https://t.co/p1HGv7k1Xi,0,15,58
2018-12-05,0:58:57,sugawitter,菅 義偉,平成30年12月5日(水)午後-内閣官房長官記者会見   https://t.co/2yxuz65yKx  https://t.co/2yxuz65yKx,2018. December 5 (Wednesday) afternoon - Chief Cabinet Secretary press conference https://t.co/2yxuz65yKx https://t.co/2yxuz65yKx,3,24,100
2018-12-05,0:57:16,sugawitter,菅 義偉,平成30年12月5日(水)午前-内閣官房長官記者会見   https://t.co/fTUoVxqV2M  https://t.co/fTUoVxqV2M,2018. December 5 (Wednesday) morning - Chief Cabinet Secretary press conference https://t.co/fTUoVxqV2M https://t.co/fTUoVxqV2M,1,20,69
2018-12-04,0:48:52,sugawitter,菅 義偉,平成30年12月4日(火)午後-内閣官房長官記者会見   https://t.co/HiIYSKKok0  https://t.co/HiIYSKKok0,"2018, December 4, 2009 (Tuesday) afternoon - Chief Cabinet Secretary press conference https://t.co/HiIYSKKok0 https://t.co/HiIYSKKok0",8,25,109
2018-12-04,0:47:53,sugawitter,菅 義偉,平成30年12月4日(火)午前-内閣官房長官記者会見   https://t.co/GA1iBK7wHi  https://t.co/GA1iBK7wHi,"2018, December 4, 2009 (Tuesday) morning - Chief Cabinet Secretary press conference https://t.co/GA1iBK7wHi https://t.co/GA1iBK7wHi",0,20,69
2018-12-03,0:18:17,sugawitter,菅 義偉,平成30年12月3日(月)午後-内閣官房長官記者会見   https://t.co/usiDspfu3L  https://t.co/usiDspfu3L,2018 December 3 (Monday) afternoon - Chief Cabinet Secretary press conference https://t.co/usiDspfu3L https://t.co/usiDspfu3L,1,19,100
2018-12-03,0:17:15,sugawitter,菅 義偉,平成30年12月3日(月)午前-内閣官房長官記者会見   https://t.co/brgW8OlExx  https://t.co/brgW8OlExx,2018 December 3 (Monday) morning - Chief Cabinet Secretary press conference https://t.co/brgW8OlExx https://t.co/brgW8OlExx,2,16,68
2018-11-30,0:36:46,sugawitter,菅 義偉,平成30年11月30日(金)午後-内閣官房長官記者会見   https://t.co/O7XeMaLRjH  https://t.co/O7XeMaLRjH,2018 November 30 (Friday) afternoon - Chief Cabinet Secretary press conference https://t.co/O7XeMaLRjH https://t.co/O7XeMaLRjH,4,19,67
2018-11-30,0:35:27,sugawitter,菅 義偉,平成30年11月30日(金)午前-内閣官房長官記者会見（西村康稔内閣官房副長官）   https://t.co/5ZnaQ5EmvE  https://t.co/5ZnaQ5EmvE,2018 November 30 (Friday) morning - Chief Cabinet Secretary press conference (Yasutoshi Nishimura Chief Cabinet Deputy Secretary) https://t.co/5ZnaQ5EmvE https://t.co/5ZnaQ5EmvE,0,16,61
2018-11-29,0:06:09,sugawitter,菅 義偉,平成30年11月29日(木)午後-内閣官房長官記者会見   https://t.co/ESMZfF8ar5  https://t.co/ESMZfF8ar5,2018 November 29 (Thursday) afternoon - Chief Cabinet Secretary press conference https://t.co/ESMZfF8ar5 https://t.co/ESMZfF8ar5,12,26,92
2018-11-29,0:05:14,sugawitter,菅 義偉,平成30年11月29日(木)午前-内閣官房長官記者会見   https://t.co/XHUCdHLjPJ  https://t.co/XHUCdHLjPJ,2018 November 29 (Thursday) morning - Chief Cabinet Secretary press conference https://t.co/XHUCdHLjPJ https://t.co/XHUCdHLjPJ,3,17,69
2018-11-28,0:29:06,sugawitter,菅 義偉,平成30年11月28日(水)午後-内閣官房長官記者会見   https://t.co/M4mHDPA46n  https://t.co/M4mHDPA46n,2018 November 28 (Wednesday) afternoon - Chief Cabinet Secretary press conference https://t.co/M4mHDPA46n https://t.co/M4mHDPA46n,5,19,76
2018-11-28,0:27:40,sugawitter,菅 義偉,平成30年11月28日(水)午前-内閣官房長官記者会見   https://t.co/5pHAiVpzcu  https://t.co/5pHAiVpzcu,2018 November 28 (Wednesday) morning - Chief Cabinet Secretary press conference https://t.co/5pHAiVpzcu https://t.co/5pHAiVpzcu,1,24,80
2018-11-27,0:20:27,sugawitter,菅 義偉,平成30年11月27日(火)午後-内閣官房長官記者会見（野上浩太郎内閣官房副長官）   https://t.co/dPkTTO3h3V  https://t.co/dPkTTO3h3V,2018 November 27 (Tuesday) afternoon - Chief Cabinet Secretary press conference (Kotaro Nogami Cabinet Deputy Chief Cabinet Secretary) https://t.co/dPkTTO3h3V https://t.co/dPkTTO3h3V,4,16,53
2018-11-27,0:19:21,sugawitter,菅 義偉,平成30年11月27日(火)午前-内閣官房長官記者会見   https://t.co/f9y3tXLvCF  https://t.co/f9y3tXLvCF,2018 November 27 (Tuesday) morning - Chief Cabinet Secretary press conference https://t.co/f9y3tXLvCF https://t.co/f9y3tXLvCF,2,22,60
2018-11-26,0:10:49,sugawitter,菅 義偉,平成30年11月26日(月)午後-内閣官房長官記者会見   https://t.co/Ct1fbSZbdt  https://t.co/Ct1fbSZbdt,2018 November 26 (Monday) afternoon - Chief Cabinet Secretary press conference https://t.co/Ct1fbSZbdt https://t.co/Ct1fbSZbdt,4,16,53
2018-11-26,0:09:34,sugawitter,菅 義偉,平成30年11月26日(月)午前-内閣官房長官記者会見   https://t.co/lRicmgTpsZ  https://t.co/lRicmgTpsZ,2018 November 26 (Monday) morning - Chief Cabinet Secretary press conference https://t.co/lRicmgTpsZ https://t.co/lRicmgTpsZ,0,14,63
2018-11-25,0:25:54,sugawitter,菅 義偉,菅官房長官「関西圏の活況に大きなインパクト」　２０２５年大阪万博を歓迎 【産経新聞　2018/11/25 12:04】...  https://t.co/BwkM1pP5pL,"Welcomed the ""large impact on the booming of the Kansai region"" 2025 Osaka Expo, but Chief Cabinet Secretary [Sankei Shimbun 2018/11/25 12:04] ... https://t.co/BwkM1pP5pL",39,139,428
2018-11-22,0:14:45,sugawitter,菅 義偉,平成30年11月22日(木)午後-内閣官房長官記者会見   https://t.co/JDNsSf073e  https://t.co/JDNsSf073e,2018 November 22 (Thursday) afternoon - Chief Cabinet Secretary press conference https://t.co/JDNsSf073e https://t.co/JDNsSf073e,11,17,62
2018-11-22,0:13:47,sugawitter,菅 義偉,平成30年11月22日(木)午前-内閣官房長官記者会見   https://t.co/Pd4GdwAtFF  https://t.co/Pd4GdwAtFF,2018 November 22 (Thursday) morning - Chief Cabinet Secretary press conference https://t.co/Pd4GdwAtFF https://t.co/Pd4GdwAtFF,4,19,79
2018-11-21,0:19:02,sugawitter,菅 義偉,平成30年11月21日(水)午後-内閣官房長官記者会見   https://t.co/nSrH49r0Hq  https://t.co/9hit9PMElb,2018 November 21 (Wednesday) afternoon - Chief Cabinet Secretary press conference https://t.co/nSrH49r0Hq https://t.co/9hit9PMElb,6,21,70
2018-11-21,0:18:07,sugawitter,菅 義偉,平成30年11月21日(水)午前-内閣官房長官記者会見   https://t.co/cv6EFNdZgn  https://t.co/cv6EFNdZgn,2018 November 21 (Wednesday) morning - Chief Cabinet Secretary press conference https://t.co/cv6EFNdZgn https://t.co/cv6EFNdZgn,17,26,95
2018-11-20,0:16:25,sugawitter,菅 義偉,平成30年11月20日(火)午後-内閣官房長官記者会見   https://t.co/l03zKEvMwe  https://t.co/l03zKEvMwe,2018 November 20 (Tuesday) afternoon - Chief Cabinet Secretary press conference https://t.co/l03zKEvMwe https://t.co/l03zKEvMwe,11,35,109
2018-11-20,0:15:22,sugawitter,菅 義偉,平成30年11月20日(火)午前-内閣官房長官記者会見   https://t.co/HH0uNtXOdi  https://t.co/HH0uNtXOdi,2018 November 20 (Tuesday) morning - Chief Cabinet Secretary press conference https://t.co/HH0uNtXOdi https://t.co/HH0uNtXOdi,10,22,73
2018-11-19,0:09:15,sugawitter,菅 義偉,平成30年11月19日(月)午後-内閣官房長官記者会見   https://t.co/WWUroN9iGZ  https://t.co/WWUroN9iGZ,2018 November 19 (Monday) afternoon - Chief Cabinet Secretary press conference https://t.co/WWUroN9iGZ https://t.co/WWUroN9iGZ,2,17,72
2018-11-19,0:08:22,sugawitter,菅 義偉,平成30年11月19日(月)午前-内閣官房長官記者会見   https://t.co/wF8ubrvV4a  https://t.co/wF8ubrvV4a,2018 November 19 (Monday) morning - Chief Cabinet Secretary press conference https://t.co/wF8ubrvV4a https://t.co/wF8ubrvV4a,4,47,241
2018-11-16,0:30:06,sugawitter,菅 義偉,平成30年11月16日(金)午後-内閣官房長官記者会見   https://t.co/AY3Em298Kx  https://t.co/AY3Em298Kx,2018 November 16 (Friday) afternoon - Chief Cabinet Secretary press conference https://t.co/AY3Em298Kx https://t.co/AY3Em298Kx,7,28,82
2018-11-16,0:29:20,sugawitter,菅 義偉,平成30年11月16日(金)午前-内閣官房長官記者会見   https://t.co/1wywrOwdQ1  https://t.co/1wywrOwdQ1,2018 November 16 (Friday) morning - Chief Cabinet Secretary press conference https://t.co/1wywrOwdQ1 https://t.co/1wywrOwdQ1,4,20,78
2018-11-15,0:39:11,sugawitter,菅 義偉,平成30年11月15日(木)午後-内閣官房長官記者会見   https://t.co/5sRYSMkoWd  https://t.co/5sRYSMkoWd,2018 November 15 (Thursday) afternoon - Chief Cabinet Secretary press conference https://t.co/5sRYSMkoWd https://t.co/5sRYSMkoWd,4,19,71
2018-11-15,0:38:19,sugawitter,菅 義偉,平成30年11月15日(木)午前-内閣官房長官記者会見   https://t.co/kzCoeGfZpp  https://t.co/kzCoeGfZpp,2018 November 15 (Thursday) morning - Chief Cabinet Secretary press conference https://t.co/kzCoeGfZpp https://t.co/kzCoeGfZpp,3,19,71
2018-11-14,0:31:49,sugawitter,菅 義偉,平成30年11月14日(水)午後-内閣官房長官記者会見   https://t.co/KoerOn8DWd  https://t.co/KoerOn8DWd,2018 November 14 (Wednesday) afternoon - Chief Cabinet Secretary press conference https://t.co/KoerOn8DWd https://t.co/KoerOn8DWd,5,24,74
2018-11-14,0:30:59,sugawitter,菅 義偉,平成30年11月14日(水)午前-内閣官房長官記者会見   https://t.co/ZoChNkFtzG  https://t.co/ZoChNkFtzG,2018 November 14 (Wednesday) morning - Chief Cabinet Secretary press conference https://t.co/ZoChNkFtzG https://t.co/ZoChNkFtzG,1,15,66
2018-11-13,0:51:51,sugawitter,菅 義偉,平成30年11月13日(火)午後-内閣官房長官記者会見   https://t.co/a9HPtZuKyR  https://t.co/a9HPtZuKyR,2018 November 13 (Tuesday) afternoon - Chief Cabinet Secretary press conference https://t.co/a9HPtZuKyR https://t.co/a9HPtZuKyR,12,21,77
2018-11-13,0:51:00,sugawitter,菅 義偉,平成30年11月13日(火)午前-内閣官房長官記者会見   https://t.co/sdEw31IgU8  https://t.co/sdEw31IgU8,2018 November 13 (Tuesday) morning - Chief Cabinet Secretary press conference https://t.co/sdEw31IgU8 https://t.co/sdEw31IgU8,7,25,67
2018-11-12,0:22:13,sugawitter,菅 義偉,平成30年11月12日(月)午後-内閣官房長官記者会見   https://t.co/P7XGvYHOly  https://t.co/P7XGvYHOly,2018 November 12 (Monday) afternoon - Chief Cabinet Secretary press conference https://t.co/P7XGvYHOly https://t.co/P7XGvYHOly,6,23,92
2018-11-12,0:21:19,sugawitter,菅 義偉,平成30年11月12日(月)午前-内閣官房長官記者会見   https://t.co/bQrGIo6Q3u  https://t.co/bQrGIo6Q3u,2018 November 12 (Monday) morning - Chief Cabinet Secretary press conference https://t.co/bQrGIo6Q3u https://t.co/bQrGIo6Q3u,1,21,79
2018-11-11,15:18:50,sugawitter,菅 義偉,菅氏、自身創設した「ふるさと納税」ＰＲ　横浜でイベント 【神奈川新聞　2018/11/12】...  https://t.co/x6bmvX4W6o菅氏、自身創設した「ふるさと納税」ＰＲ,"Mr. Kan, events [Kanagawa newspaper 2018/11/12] ... https://t.co/x6bmvX4W6o Kan in was itself founded ""hometown tax payment"" PR Yokohama, was itself founded ""hometown tax payment"" PR",11,75,190
